no,type,id,lokalitas,nama,nama_perusahaan,nama_tampil_badan_hukum,nomor_pb_umku,nomor_tanda_daftar,qr_code,sektor,sistem_elektronik_id,status_id,tanggal_daftar,tanggal_terbit,website,links,
3557,tdpseTerbit,2101,LOKAL,www.klika2c.co.id,PT PT. Aman Cermat Cepat,PT,,001400.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2101,Sektor Keuangan,3006,TERDAFTAR,10/26/2021,10/26/2021,www.klika2c.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2101,
3558,tdpseTerbit,2100,LOKAL,TAC - Tap & Connect,PT PT Tac Teknologi Indonesia,PT,,001399.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2100,Sektor Teknologi Informasi dan Komunikasi,3023,TERDAFTAR,10/26/2021,10/26/2021,www.tac-id.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2100,
3559,tdpseTerbit,2099,LOKAL,MOBILE BANKING,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.13/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2099,Sektor Keuangan,3019,TERDAFTAR,10/26/2021,10/26/2021,mobilebank.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2099,
3560,tdpseTerbit,2098,LOKAL,PIPELINE MANAGEMENT SYSTEM,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.12/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2098,Sektor Keuangan,3018,TERDAFTAR,10/26/2021,10/26/2021,pms.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2098,
3561,tdpseTerbit,2097,LOKAL,e-RECRUITMENT,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.11/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2097,Sektor Keuangan,3017,TERDAFTAR,10/26/2021,10/26/2021,recruitment.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2097,
3562,tdpseTerbit,2096,LOKAL,IBID,PT PT Serasi Autoraya,PT,,001397.03/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2096,Sektor Perdagangan,3022,TERDAFTAR,10/26/2021,10/26/2021,https://www.ibid.astra.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2096,
3563,tdpseTerbit,2095,LOKAL,KMG ONLINE,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.10/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2095,Sektor Keuangan,3016,TERDAFTAR,10/26/2021,10/26/2021,kmgonline.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2095,
3564,tdpseTerbit,2094,LOKAL,e-PASAR,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.09/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2094,Sektor Keuangan,3015,TERDAFTAR,10/26/2021,10/26/2021,epasar.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2094,
3565,tdpseTerbit,2093,LOKAL,ASTRA FMS,PT PT Serasi Autoraya,PT,,001397.02/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2093,Sektor Transportasi,3021,TERDAFTAR,10/26/2021,10/26/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2093,
3566,tdpseTerbit,2092,LOKAL,e-STS,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.08/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2092,Sektor Keuangan,3014,TERDAFTAR,10/26/2021,10/26/2021,ests.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2092,
3567,tdpseTerbit,2091,LOKAL,e-PDAM,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.07/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2091,Sektor Keuangan,3013,TERDAFTAR,10/26/2021,10/26/2021,epdam.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2091,
3568,tdpseTerbit,2090,LOKAL,DIPAY,PT MARECO PRIMA MANDIRI,PT,,001398.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2090,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",1502,TERDAFTAR,10/26/2021,10/26/2021,www.dipay.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2090,
3569,tdpseTerbit,2089,LOKAL,Layanan e-MAIL,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.06/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2089,Sektor Keuangan,3012,TERDAFTAR,10/26/2021,10/26/2021,mail.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2089,
3570,tdpseTerbit,2088,LOKAL,TRAC TO GO,PT PT Serasi Autoraya,PT,,001397.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2088,Sektor Transportasi,3020,TERDAFTAR,10/26/2021,10/26/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2088,
3571,tdpseTerbit,2087,LOKAL,e-PENDIDIKAN,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.05/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2087,Sektor Keuangan,3011,TERDAFTAR,10/26/2021,10/26/2021,ependidikan.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2087,
3572,tdpseTerbit,2086,LOKAL,e-PROCUREMENT,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.04/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2086,Sektor Keuangan,3010,TERDAFTAR,10/26/2021,10/26/2021,eproc.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2086,
3573,tdpseTerbit,2085,LOKAL,CMS KASDA,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.03/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2085,Sektor Keuangan,3009,TERDAFTAR,10/26/2021,10/26/2021,cmskasda.banksumut.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2085,
3574,tdpseTerbit,2084,LOKAL,INTERNET BANKING,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.02/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2084,Sektor Keuangan,3008,TERDAFTAR,10/26/2021,10/26/2021,ib.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2084,
3575,tdpseTerbit,2083,LOKAL,iLearn,PT ASURANSI JIWA GENERALI INDONESIA,PT,,000217.09/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2083,Sektor Keuangan,2693,TERDAFTAR,10/26/2021,10/26/2021,https://ilearn.generali.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2083,
3576,tdpseTerbit,2082,LOKAL,WEBSITE PERUSAHAAN,PT PT BANK PEMBANGUNAN DAERAH SUMATERA UTARA,PT,,001396.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2082,Sektor Keuangan,3007,TERDAFTAR,10/26/2021,10/26/2021,https://www.banksumut.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2082,
3577,tdpseTerbit,2081,LOKAL,Komodo powered by CTXG,PT CTXG INDONESIA BERKARYA,PT,,001395.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2081,Sektor Perdagangan,1517,TERDAFTAR,10/26/2021,10/26/2021,www.komodoexchange.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2081,
3578,tdpseTerbit,2080,LOKAL,hata.id,PT PT. Hata Indonesia Sejahtera,PT,,001394.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2080,Sektor Kesehatan,3005,TERDAFTAR,10/26/2021,10/26/2021,hata.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2080,
3579,tdpseTerbit,2079,LOKAL,TokoTalk,PT CODEBRICK INDONESIA,PT,,001393.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2079,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",561,TERDAFTAR,10/26/2021,10/26/2021,https://www.tokotalk.com/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2079,
3580,tdpseTerbit,2078,LOKAL,So Easy,PT QUARK INTERNATIONAL INDONESIA,PT,,001392.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2078,Sektor Teknologi Informasi dan Komunikasi,2521,TERDAFTAR,10/26/2021,10/26/2021,www.soeasy.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2078,
3581,tdpseTerbit,2077,LOKAL,TERASLIS,PT TERAS SEKAWAN BERSAMA,PT,,001391.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2077,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",3412,TERDAFTAR,10/26/2021,10/26/2021,https://demo2.terassekawanbersama.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2077,
3582,tdpseTerbit,2076,LOKAL,PNM DIGI,PT MITRA TEKNO MADANI,PT,,001315.02/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2076,Sektor Teknologi Informasi dan Komunikasi,1473,TERDAFTAR,10/26/2021,10/26/2021,mtm.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2076,
3583,tdpseTerbit,2075,LOKAL,Telpro Smart Parking,PT GRAHA SARANA DUTA,PT,,001390.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2075,Sektor Teknologi Informasi dan Komunikasi,3004,TERDAFTAR,10/26/2021,10/26/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2075,
3584,tdpseTerbit,2074,LOKAL,PARI - Pasar Rakyat Indonesia,PT BRINGIN INTI TEKNOLOGI,PT,,001389.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2074,Sektor Perdagangan,1484,TERDAFTAR,10/26/2021,10/26/2021,pari.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2074,
3585,tdpseTerbit,2073,LOKAL,BPDNet,PT SOLUSI NUSANTARA TERPADU,PT,,001388.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2073,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",1491,TERDAFTAR,10/26/2021,10/26/2021,www.bpdnet.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2073,
3586,tdpseTerbit,2072,LOKAL,GOCpay,PT FINAL IMPIAN NIAGA,PT,,001387.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2072,Sektor Perdagangan,1524,TERDAFTAR,10/26/2021,10/26/2021,www.goc.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2072,
3587,tdpseTerbit,2071,LOKAL,bli-go! world of wonder app,ALAN DIGITAL INDONESIA,,,001386.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2071,"Sektor Pangan, Sektor Perdagangan, Sektor Transportasi",3364,TERDAFTAR,10/26/2021,10/26/2021,www.bli-go.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2071,
3588,tdpseTerbit,2070,LOKAL,BUBIDAN,PT WELTEK HEALTHIN INDONESIA,PT,,001385.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2070,"Sektor Kesehatan, Sektor Perdagangan",3365,TERDAFTAR,10/26/2021,10/26/2021,https://weltek.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2070,
3589,tdpseTerbit,2069,LOKAL,Panggilaja.com,PT ANGKASA PURA SUPORT,PT,,001384.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2069,Sektor Perdagangan,1411,TERDAFTAR,10/26/2021,10/26/2021,https://www.panggilaja.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2069,
3590,tdpseTerbit,2068,LOKAL,Legalku Digital,PT LEGALKU SERVICIA CORPORA,PT,,001383.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2068,Sektor Teknologi Informasi dan Komunikasi,1514,TERDAFTAR,10/26/2021,10/26/2021,https://www.legalku.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2068,
3591,tdpseTerbit,2067,LOKAL,SIAPLAH.CO.ID,PT KITA SERBA DIGITAL,PT,,001373.02/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2067,Sektor Teknologi Informasi dan Komunikasi,1439,TERDAFTAR,10/26/2021,10/26/2021,SIAPLAH.CO.ID,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2067,
3592,tdpseTerbit,2066,LOKAL,KlikDNA,PT KLIK DNA MANDIRI,PT,,001382.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2066,Sektor Perdagangan,3003,TERDAFTAR,10/26/2021,10/26/2021,www.klikdna.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2066,
3593,tdpseTerbit,2065,LOKAL,NOABIKE,PT PT NOA KREASI NUSANTARA,PT,,001381.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2065,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",3002,TERDAFTAR,10/26/2021,10/26/2021,www.noabike.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2065,
3594,tdpseTerbit,2064,LOKAL,HAGO,PT HAGO KREATIF INDONESIA,PT,,001380.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2064,Sektor Teknologi Informasi dan Komunikasi,1399,TERDAFTAR,10/26/2021,10/26/2021,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2064,
3595,tdpseTerbit,2063,LOKAL,Harta Karunia Indonesia,PT PT Harta Karunia Indonesia,PT,,001379.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2063,Sektor Keuangan,3001,TERDAFTAR,10/26/2021,10/26/2021,www.ajaib.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2063,
3596,tdpseTerbit,2062,LOKAL,happydigital.id,PT MITRA TELINDO NUSANTARA,PT,,001378.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2062,Sektor Teknologi Informasi dan Komunikasi,3374,TERDAFTAR,10/26/2021,10/26/2021,happydigital.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2062,
3597,tdpseTerbit,2061,LOKAL,BlogGua,PT MULTIMEDIA ANAK BANGSA,PT,,001377.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2061,Sektor Teknologi Informasi dan Komunikasi,1525,TERDAFTAR,10/26/2021,10/26/2021,https://www.bloggua.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2061,
3598,tdpseTerbit,2060,LOKAL,SIPLah DatascripMall.ID,PT DATASCRIP,PT,,000485.03/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2060,Sektor Perdagangan,2439,TERDAFTAR,10/26/2021,10/26/2021,https://siplah.datascripmall.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2060,
3599,tdpseTerbit,2059,LOKAL,PURWANTARA,PT PURNAMA PASIFIK NUSWANTARA,PT,,001376.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2059,Sektor Keuangan,3000,TERDAFTAR,10/26/2021,10/26/2021,purwantara.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2059,
3600,tdpseTerbit,2058,LOKAL,https://www.bershka.com/id/,PT BERSAMA KARUNIA MANDIRI,PT,,001375.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2058,Sektor Perdagangan,1516,TERDAFTAR,10/26/2021,10/26/2021,https://www.bershka.com/id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2058,
3601,tdpseTerbit,2057,LOKAL,FamilyMart Shop,PT FAJAR MITRA INDAH,PT,,001374.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2057,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",1393,TERDAFTAR,10/26/2021,10/26/2021,www.familymartshop.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2057,
3602,tdpseTerbit,2056,LOKAL,BISAKERJA.CO.ID,PT KITA SERBA DIGITAL,PT,,001373.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2056,Sektor Teknologi Informasi dan Komunikasi,1438,TERDAFTAR,10/26/2021,10/26/2021,BISAKERJA.CO.ID,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2056,
3603,tdpseTerbit,2055,LOKAL,Musik Gamaliel,PT SENTRA LANGIT FAJAR,PT,,001372.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2055,Sektor Teknologi Informasi dan Komunikasi,3376,TERDAFTAR,10/26/2021,10/26/2021,http://musikgamaliel.com/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2055,
3604,tdpseTerbit,2054,LOKAL,Platform Roxi - Landing Page,PT PT RANTAI OXYGEN INDONESIA,PT,,001371.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2054,Sektor Teknologi Informasi dan Komunikasi,2999,TERDAFTAR,10/26/2021,10/26/2021,https://roxi.earth/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2054,
3605,tdpseTerbit,2053,LOKAL,SHARP E-COMMERCE,PT SHARP TRADING INDONESIA,PT,,001370.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2053,Sektor Perdagangan,14,TERDAFTAR,10/26/2021,10/26/2021,www.sharp.id/estore ,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2053,
3606,tdpseTerbit,2052,LOKAL,ELEPHATE,PT PT MULTICARE MITRA SEJAHTERA,PT,,001369.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2052,"Sektor Kesehatan, Sektor Perdagangan",2998,TERDAFTAR,10/26/2021,10/26/2021,www.elephate.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2052,
3607,tdpseTerbit,2051,LOKAL,HPX,PT PT HENAN PUTIHRAI SEKURITAS,PT,,001368.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2051,Sektor Keuangan,2997,TERDAFTAR,10/26/2021,10/26/2021,https://www.hpfinancials.co.id/hps,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2051,
3608,tdpseTerbit,2050,LOKAL,EZYPOLIS,PT MANGGALA ARTHA SEJAHTERA,PT,,001367.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2050,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",1500,TERDAFTAR,10/26/2021,10/26/2021,https://www.ezypolis.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2050,
3609,tdpseTerbit,2049,LOKAL,Earlywage.id,PL PT TEKNOLOGI FINANCIAL BERJAYA INDONESIA,PL,,001366.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2049,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",2996,TERDAFTAR,10/26/2021,10/26/2021,earlywage.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2049,
3610,tdpseTerbit,2048,LOKAL,LETSGO,CV NUSANTARA CEMERLANG,CV,,001365.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2048,Sektor Transportasi,2911,TERDAFTAR,10/26/2021,10/26/2021,www.letsgonusantara.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2048,
3611,tdpseTerbit,2047,LOKAL,GetStok,PT UNGGUL ADI JAYA,PT,,001364.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2047,Sektor Perdagangan,1505,TERDAFTAR,10/26/2021,10/26/2021,http://www.getstok.com/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2047,
3612,tdpseTerbit,2046,LOKAL,Nextweb.id,TEDDY SEPTIADI,,,001363.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2046,Sektor Teknologi Informasi dan Komunikasi,1487,TERDAFTAR,10/26/2021,10/26/2021,https://netxweb.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2046,
3613,tdpseTerbit,2045,LOKAL,Website dan API,PT SCORING TEKNOLOGI INDONESIA,PT,,001362.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2045,Sektor Teknologi Informasi dan Komunikasi,1521,TERDAFTAR,10/26/2021,10/26/2021,https://www.scoring.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2045,
3614,tdpseTerbit,2044,LOKAL,Rumah123.com,PT WEB MARKETING INDONESIA,PT,,001361.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2044,Sektor Teknologi Informasi dan Komunikasi,2818,TERDAFTAR,10/26/2021,10/26/2021,Rumah123.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2044,
3615,tdpseTerbit,2043,LOKAL,99.co,PT NINETY NINE DOTCO,PT,,001360.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2043,Sektor Teknologi Informasi dan Komunikasi,1482,TERDAFTAR,10/26/2021,10/26/2021,99.co,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2043,
3616,tdpseTerbit,2042,LOKAL,cantikid.com,PT INOVASI KECANTIKAN DIGITAL INDONESIA,PT,,001359.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2042,"Sektor Kesehatan, Sektor Perdagangan",1474,TERDAFTAR,10/26/2021,10/26/2021,https://www.cantikid.com/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2042,
3617,tdpseTerbit,2041,LOKAL,Katespade Web,PT KANMO RETAILINDO,PT,,001358.02/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2041,Sektor Perdagangan,1498,TERDAFTAR,10/26/2021,10/26/2021,http://katespade.co.id/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2041,
3618,tdpseTerbit,2040,LOKAL,Coach Web,PT KANMO RETAILINDO,PT,,001358.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2040,Sektor Perdagangan,1497,TERDAFTAR,10/26/2021,10/26/2021,http://id.coach.com/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2040,
3619,tdpseTerbit,2039,LOKAL,Mentor Inc.,PT RAKIT TALENTA NUSANTARA,PT,,001357.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2039,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",1501,TERDAFTAR,10/26/2021,10/26/2021,https://mentorinc.io/,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2039,
3620,tdpseTerbit,2038,LOKAL,DUNIAPERKAKAS.CO.ID,PT DUNIA PERKAKAS INDONESIA,PT,,001356.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2038,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",1504,TERDAFTAR,10/26/2021,10/26/2021,DUNIAPERKAKAS.CO.ID,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2038,
3621,tdpseTerbit,2037,LOKAL,KATALIS (Aplikasi Digital Bisnis),PT TEKNOLOGI KARTU INDONESIA,PT,,001355.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2037,Sektor Teknologi Informasi dan Komunikasi,197,TERDAFTAR,10/26/2021,10/26/2021,solusinegeri.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2037,
3622,tdpseTerbit,2036,LOKAL,SMARTAVATAR 2.1,PT TRUST GLOBAL KARYA,PT,,001310.02/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/2036,Sektor Perdagangan,1432,TERDAFTAR,10/26/2021,10/26/2021,VIRALBLASTGLOBAL.CO.ID,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/2036,
